,0
11033,21.0
11034,19.25
11035,60.0
11036,29.5
11037,20.0
11038,23.5
11039,49.0
11040,10.75
11041,21.5
11042,32.0
11043,52.25
11044,6.0
11045,24.5
11046,25.0
11047,0.0
11048,24.75
11049,14.75
11050,48.25
11051,6.0
11052,28.5
11053,23.75
11054,27.25
11055,0.0
11056,17.25
11057,31.5
11058,4.75
11059,8.5
11060,23.5
11061,29.25
11062,37.5
11063,14.0
11064,10.5
11065,19.0
11066,7.25
11067,29.25
11068,4.75
11069,23.0
11070,9.5
11071,25.5
11072,7.0
11073,4.75
11074,33.75
11075,28.5
11076,0.5
11077,4.75
11078,6.5
11079,32.0
11080,8.5
11081,32.25
11082,28.5
11083,47.5
11084,29.0
11085,41.5
11086,41.25
11087,33.25
11088,16.75
11089,23.25
11090,18.25
11091,22.25
11092,17.75
11093,50.25
11094,53.75
11095,17.25
11096,30.5
11097,8.0
11098,10.75
11099,30.0
11100,30.0
11101,2.5
11102,18.5
11103,6.0
11104,15.75
11105,20.75
11106,18.0
11107,15.75
11108,17.0
11109,3.5
11110,2.75
11111,7.25
11112,36.0
11113,35.75
11114,19.75
11115,48.75
11116,21.0
11117,17.0
11118,41.0
11119,66.0
11120,19.75
11121,8.0
11122,25.0
11123,-0.5
11124,54.75
11125,39.75
11126,3.5
11127,6.75
11128,50.5
11129,31.0
11130,27.75
11131,40.75
11132,57.25
11133,25.25
11134,11.25
11135,6.75
11136,26.0
11137,39.25
11138,17.75
11139,17.25
11140,14.75
11141,-0.5
11142,20.75
11143,18.25
11144,11.0
11145,17.25
11146,20.75
11147,20.0
11148,15.5
11149,30.75
11150,21.25
11151,8.75
11152,9.75
11153,12.5
11154,64.0
11155,38.0
11156,7.5
11157,41.5
11158,26.25
11159,14.75
11160,3.25
11161,11.5
11162,36.0
11163,6.0
11164,31.5
11165,34.75
11166,19.75
11167,15.75
11168,41.5
11169,33.75
11170,6.25
11171,28.5
11172,13.75
11173,0.0
11174,26.0
11175,47.75
11176,23.75
11177,25.5
11178,15.0
11179,22.75
11180,17.25
11181,30.75
11182,23.5
11183,28.75
11184,34.0
11185,25.75
11186,33.75
11187,21.75
11188,49.75
11189,15.25
11190,18.75
11191,7.5
11192,16.5
11193,14.0
11194,9.75
11195,9.75
11196,14.0
11197,6.25
11198,9.5
11199,23.75
11200,15.75
11201,29.25
11202,3.5
11203,21.0
11204,14.75
11205,59.25
11206,6.5
11207,2.5
11208,3.75
11209,45.0
11210,5.0
11211,18.5
11212,15.75
11213,39.5
11214,50.0
11215,22.75
11216,26.5
11217,31.5
11218,32.5
11219,20.25
11220,15.5
11221,14.0
11222,9.75
11223,15.25
11224,27.5
11225,38.5
11226,6.0
11227,4.0
11228,19.5
11229,31.5
11230,2.5
11231,60.75
11232,30.0
11233,8.0
11234,11.75
11235,26.0
11236,3.0
11237,20.75
11238,23.25
11239,56.5
11240,9.5
11241,38.0
11242,30.0
11243,10.5
11244,1.5
11245,19.5
11246,10.75
11247,36.25
11248,38.5
11249,12.75
11250,38.25
11251,57.0
11252,3.5
11253,8.0
11254,20.5
11255,13.5
11256,28.0
11257,11.75
11258,4.25
11259,48.5
11260,10.75
11261,4.0
11262,1.25
11263,11.5
11264,20.25
11265,15.75
11266,20.5
11267,8.75
11268,7.0
11269,6.5
11270,45.25
11271,20.5
11272,4.5
11273,4.25
11274,41.5
11275,41.5
11276,20.25
11277,7.5
11278,17.0
11279,34.5
11280,16.0
11281,35.25
11282,10.25
11283,14.25
11284,-0.5
11285,15.25
11286,19.25
11287,2.75
11288,33.0
11289,20.5
11290,27.5
11291,21.25
11292,10.75
11293,45.25
11294,24.75
11295,28.0
11296,27.75
11297,51.75
11298,6.5
11299,12.25
11300,11.0
11301,17.25
11302,28.25
11303,8.5
11304,14.25
11305,52.25
11306,4.0
11307,17.25
11308,24.25
11309,17.75
11310,43.5
11311,32.5
11312,17.25
11313,17.5
11314,2.0
11315,58.25
11316,18.25
11317,42.75
11318,13.5
11319,25.0
11320,41.25
11321,13.0
11322,20.25
11323,1.25
11324,51.25
11325,0.0
11326,14.0
11327,25.75
11328,13.75
11329,2.0
11330,17.5
11331,48.75
11332,30.75
11333,28.5
11334,58.5
11335,28.25
11336,48.25
11337,9.25
11338,45.0
11339,34.25
11340,35.0
11341,42.25
11342,1.5
11343,33.5
11344,3.75
11345,21.5
11346,16.0
11347,19.25
11348,21.0
11349,22.0
11350,25.0
11351,16.5
11352,17.25
11353,34.5
11354,30.75
11355,37.75
11356,2.75
11357,24.5
11358,23.75
11359,22.25
11360,45.25
11361,12.25
11362,23.5
11363,3.75
11364,0.0
11365,1.5
11366,8.25
11367,30.25
11368,19.0
11369,22.0
11370,45.0
11371,49.5
11372,59.5
11373,19.25
11374,21.75
11375,27.25
11376,0.0
11377,32.5
11378,19.0
11379,19.25
11380,28.0
11381,49.25
11382,58.75
11383,42.25
11384,14.5
11385,33.5
11386,45.5
11387,24.75
11388,37.5
11389,11.0
11390,29.0
11391,11.5
11392,38.25
11393,24.25
11394,20.75
11395,31.25
11396,50.5
11397,28.0
11398,10.25
11399,34.5
11400,31.5
11401,25.75
11402,34.5
11403,38.25
11404,30.5
11405,14.0
11406,11.5
11407,22.5
11408,18.0
11409,7.75
11410,56.75
11411,33.75
11412,12.75
11413,84.0
11414,3.5
11415,37.25
11416,17.75
11417,11.0
11418,20.5
11419,22.5
11420,19.75
11421,6.75
11422,17.5
11423,72.25
11424,26.5
11425,37.75
11426,20.75
11427,26.0
11428,21.75
11429,15.0
11430,1.5
11431,35.75
11432,8.5
11433,8.25
11434,9.5
11435,28.75
11436,16.0
11437,24.25
11438,19.5
11439,32.5
11440,7.25
11441,14.5
11442,19.75
11443,26.5
11444,36.25
11445,29.75
11446,33.75
11447,17.0
11448,34.75
11449,23.75
11450,23.0
11451,29.75
11452,63.25
11453,26.75
11454,12.0
11455,10.5
11456,10.25
11457,20.5
11458,18.75
11459,16.0
11460,13.0
11461,15.25
11462,41.0
11463,19.25
11464,5.25
11465,26.0
11466,26.75
11467,29.5
11468,57.75
11469,13.25
11470,20.75
11471,2.0
11472,62.0
11473,20.25
11474,21.25
11475,3.0
11476,8.75
11477,28.75
11478,28.75
11479,38.75
11480,20.25
11481,32.25
11482,0.0
11483,10.5
11484,41.0
11485,35.5
11486,1.25
11487,32.0
11488,32.25
11489,10.5
11490,8.0
11491,20.5
11492,19.5
11493,10.5
11494,1.0
11495,1.25
11496,19.5
11497,18.25
11498,18.5
11499,15.5
11500,35.0
11501,18.5
11502,25.75
11503,23.75
11504,1.25
11505,8.0
11506,20.0
11507,28.0
11508,26.0
11509,3.5
11510,8.75
11511,52.25
11512,26.75
11513,18.5
11514,21.0
11515,22.75
11516,12.25
11517,12.5
11518,41.5
11519,26.75
11520,47.75
11521,24.0
11522,16.75
11523,33.0
11524,19.75
11525,4.5
11526,48.0
11527,14.0
11528,17.5
11529,24.25
11530,31.75
11531,32.25
11532,4.25
11533,19.75
11534,12.25
11535,2.75
11536,30.5
11537,32.75
11538,11.25
11539,27.5
11540,36.25
11541,24.0
11542,26.0
11543,3.5
11544,33.5
11545,14.75
11546,32.75
11547,6.0
11548,16.75
11549,28.5
11550,19.25
11551,21.25
11552,21.5
11553,1.25
11554,17.25
11555,35.25
11556,19.5
11557,12.75
11558,18.25
11559,11.75
11560,1.25
11561,35.75
11562,32.75
11563,25.5
11564,2.0
11565,30.5
11566,19.25
11567,6.0
11568,12.25
11569,26.0
11570,28.0
11571,11.25
11572,2.0
11573,17.0
11574,14.5
11575,24.0
11576,35.0
11577,6.75
11578,47.5
11579,0.0
11580,26.0
11581,-0.5
11582,35.5
11583,6.25
11584,15.0
11585,2.5
11586,27.25
11587,12.5
11588,2.0
11589,11.25
11590,53.75
11591,27.25
11592,16.25
11593,0.0
11594,37.5
11595,12.25
11596,35.75
11597,6.0
11598,35.5
11599,46.75
11600,42.5
11601,37.25
11602,0.0
11603,23.25
11604,28.5
11605,28.75
11606,24.75
11607,4.25
11608,20.75
11609,6.5
11610,27.0
11611,3.5
11612,4.0
11613,19.75
11614,1.75
11615,26.0
11616,31.75
11617,19.25
11618,4.5
11619,0.0
11620,37.0
11621,29.75
11622,17.5
11623,8.5
11624,58.75
11625,-0.5
11626,17.0
11627,13.0
11628,1.25
11629,5.25
11630,13.25
11631,10.5
11632,26.0
11633,14.0
11634,12.0
11635,25.5
11636,20.0
11637,28.25
11638,11.5
11639,35.75
11640,24.25
11641,2.0
11642,25.5
11643,22.25
11644,28.25
11645,29.25
11646,8.75
11647,16.0
11648,27.0
11649,14.25
11650,21.25
11651,16.5
11652,24.25
11653,36.5
11654,44.75
11655,39.0
11656,9.5
11657,18.75
11658,40.75
11659,29.0
11660,40.0
11661,9.25
11662,16.5
11663,5.25
11664,47.0
11665,9.0
11666,17.0
11667,5.25
11668,56.0
11669,32.0
11670,29.0
11671,33.75
11672,0.0
11673,21.5
11674,40.25
11675,11.5
11676,2.25
11677,8.5
11678,47.0
11679,16.25
11680,39.75
11681,35.75
11682,47.0
11683,0.0
11684,9.75
11685,45.0
11686,21.5
11687,13.75
11688,11.25
11689,6.5
11690,44.5
11691,14.25
11692,15.0
11693,15.25
11694,16.5
11695,11.75
11696,24.75
11697,44.25
11698,29.0
11699,22.25
11700,48.25
11701,51.75
11702,47.5
11703,21.5
11704,26.75
11705,66.5
11706,21.75
11707,19.0
11708,22.0
11709,13.75
11710,41.5
11711,25.0
11712,11.5
11713,7.5
11714,18.25
11715,10.25
11716,34.75
11717,8.0
11718,37.5
11719,32.0
11720,32.75
11721,22.25
11722,28.0
11723,56.75
11724,56.5
11725,22.0
11726,8.5
11727,18.75
11728,0.0
11729,56.5
11730,20.25
11731,23.75
11732,23.5
11733,17.75
11734,39.75
11735,10.25
11736,11.0
11737,35.5
11738,2.5
11739,22.25
11740,12.25
11741,41.0
11742,28.0
11743,65.0
11744,34.75
11745,3.0
11746,21.0
11747,15.25
11748,22.0
11749,34.25
11750,1.0
11751,41.0
11752,18.0
11753,4.25
11754,16.0
11755,7.25
11756,3.25
11757,0.0
11758,34.75
11759,11.25
11760,11.25
11761,0.0
11762,21.25
11763,4.5
11764,30.0
11765,40.0
11766,2.25
11767,30.5
11768,34.0
11769,23.5
11770,53.75
11771,20.75
11772,33.0
11773,65.5
11774,6.5
11775,4.25
11776,23.0
11777,58.5
11778,22.0
11779,5.75
11780,23.25
11781,10.5
11782,1.5
11783,35.0
11784,47.5
11785,14.0
11786,20.75
11787,0.0
11788,19.5
11789,16.25
11790,18.5
11791,7.5
11792,15.0
11793,34.75
11794,15.75
11795,43.25
11796,70.0
11797,36.25
11798,17.75
11799,0.0
11800,22.75
11801,35.75
11802,52.5
11803,10.25
11804,18.5
11805,11.5
11806,22.75
11807,25.25
11808,27.5
11809,41.25
11810,25.5
11811,15.75
11812,42.5
11813,35.75
11814,6.75
11815,6.75
11816,25.0
11817,29.75
11818,26.0
11819,35.5
11820,32.0
11821,39.75
11822,30.0
11823,10.75
11824,5.5
11825,42.25
11826,32.0
11827,36.25
11828,43.0
11829,16.75
11830,7.0
11831,15.5
11832,11.75
11833,12.25
11834,19.0
11835,27.25
11836,27.0
11837,11.5
11838,14.25
11839,15.75
11840,1.0
11841,48.75
11842,8.5
11843,32.75
11844,45.75
11845,1.25
11846,22.25
11847,4.75
11848,11.75
11849,58.25
11850,6.0
11851,20.75
11852,5.75
11853,18.75
11854,32.75
11855,35.75
11856,15.75
11857,5.5
11858,12.0
11859,7.25
11860,32.25
11861,3.5
11862,17.75
11863,1.5
11864,41.75
11865,41.0
11866,59.25
11867,12.75
11868,-0.5
11869,25.5
11870,17.25
11871,31.75
11872,55.75
11873,29.25
11874,0.0
11875,18.75
11876,23.0
11877,17.75
11878,27.25
11879,42.25
11880,19.5
11881,23.75
11882,34.0
11883,14.25
11884,42.5
11885,26.25
11886,0.0
11887,12.5
11888,7.75
11889,36.25
11890,1.25
11891,8.5
11892,27.0
11893,17.5
11894,28.0
11895,22.25
11896,17.5
11897,0.0
11898,0.0
11899,45.5
11900,5.75
11901,48.25
11902,10.0
11903,3.0
11904,4.25
11905,22.25
11906,45.5
11907,5.0
11908,37.0
11909,3.25
11910,11.25
11911,8.25
11912,11.25
11913,44.5
11914,34.0
11915,25.75
11916,13.75
11917,18.0
11918,80.75
11919,31.75
11920,5.25
11921,19.0
11922,11.0
11923,28.75
11924,16.25
11925,59.25
11926,0.0
11927,3.5
11928,0.0
11929,20.25
11930,9.0
11931,20.5
11932,24.5
11933,60.75
11934,28.75
11935,19.25
11936,6.0
11937,14.25
11938,0.75
11939,0.75
11940,12.75
11941,1.25
11942,22.0
11943,30.25
11944,13.0
11945,17.25
11946,42.75
11947,2.0
11948,7.75
11949,57.5
11950,20.75
11951,21.25
11952,1.25
11953,14.75
11954,32.5
11955,19.75
11956,22.25
11957,44.0
11958,2.75
11959,15.25
11960,11.75
11961,7.75
11962,12.5
11963,9.5
11964,64.25
11965,20.0
11966,9.25
11967,16.0
11968,49.25
11969,10.5
11970,9.5
11971,11.75
11972,29.75
11973,11.75
11974,36.0
11975,49.5
11976,17.5
11977,2.5
11978,44.0
11979,22.5
11980,5.5
11981,15.5
11982,23.25
11983,26.25
11984,13.5
11985,6.25
11986,10.75
11987,36.75
11988,34.5
11989,8.0
11990,8.75
11991,7.5
11992,44.25
11993,79.5
11994,14.25
11995,4.75
11996,19.0
11997,12.5
11998,13.0
11999,19.75
12000,10.5
12001,31.25
12002,43.0
12003,23.25
12004,8.75
12005,8.0
12006,0.75
12007,6.5
12008,20.25
12009,3.5
12010,11.25
12011,12.0
12012,55.75
12013,13.25
12014,45.5
12015,18.0
12016,33.0
12017,0.0
12018,4.75
12019,0.0
12020,39.75
12021,10.75
12022,59.0
12023,33.25
12024,6.25
12025,11.5
12026,2.5
12027,16.5
12028,27.0
12029,5.25
12030,52.25
12031,20.25
12032,61.5
12033,14.0
12034,16.5
12035,34.25
12036,35.75
12037,7.25
12038,44.25
12039,51.75
12040,48.25
12041,23.5
12042,61.75
12043,13.25
12044,27.75
12045,14.0
12046,43.0
12047,5.5
12048,3.5
12049,35.5
12050,9.25
12051,24.25
12052,6.75
12053,11.75
12054,1.5
12055,46.0
12056,20.5
12057,28.0
12058,28.25
12059,18.75
12060,18.75
12061,15.5
12062,14.5
12063,21.75
12064,55.0
12065,13.0
12066,18.5
12067,26.25
12068,39.25
12069,6.75
12070,28.5
12071,22.5
12072,17.25
12073,29.0
12074,35.75
12075,1.5
12076,10.5
12077,21.0
12078,29.5
12079,34.0
12080,20.75
12081,38.75
12082,43.75
12083,16.25
12084,12.75
12085,63.75
12086,21.0
12087,32.25
12088,50.75
12089,2.0
12090,39.75
12091,58.5
12092,17.75
12093,0.0
12094,16.0
12095,9.75
12096,61.25
12097,3.75
12098,39.25
12099,29.5
12100,17.25
12101,46.5
12102,30.25
12103,20.5
12104,17.75
12105,19.75
12106,41.75
12107,33.75
12108,12.5
12109,12.0
12110,12.5
12111,19.75
12112,16.25
12113,7.5
12114,9.75
12115,24.0
12116,31.75
12117,42.0
12118,9.0
12119,5.5
12120,10.25
12121,41.5
12122,11.5
12123,3.25
12124,48.75
12125,2.5
12126,20.0
12127,33.5
12128,4.75
12129,37.0
12130,27.0
12131,25.25
12132,43.0
12133,8.0
12134,19.25
12135,8.75
12136,32.75
12137,20.25
12138,42.5
12139,52.25
12140,7.0
12141,17.0
12142,16.25
12143,6.5
12144,11.25
12145,17.25
12146,35.75
12147,52.0
12148,39.0
12149,33.0
12150,6.75
12151,40.75
12152,39.25
12153,9.25
12154,32.0
12155,25.0
12156,14.75
12157,53.25
12158,36.0
12159,22.0
12160,29.25
12161,7.25
12162,4.0
12163,23.5
12164,41.25
12165,24.25
12166,0.0
12167,2.25
12168,7.0
12169,35.5
12170,3.25
12171,9.0
12172,31.0
12173,11.0
12174,14.25
12175,39.5
12176,21.25
12177,8.5
12178,9.75
12179,4.25
12180,7.0
12181,26.5
12182,20.25
12183,55.5
12184,19.75
12185,34.0
12186,24.5
12187,1.0
12188,19.0
12189,12.75
12190,23.75
12191,2.0
12192,0.0
12193,18.0
12194,35.0
12195,31.5
12196,50.0
12197,51.75
12198,32.25
12199,12.25
12200,16.0
12201,29.75
12202,1.0
12203,17.0
12204,21.0
12205,41.5
12206,60.75
12207,17.25
12208,50.75
12209,15.5
12210,26.5
12211,5.0
12212,20.75
12213,39.5
12214,29.0
12215,26.0
12216,25.0
12217,2.0
12218,0.5
12219,10.5
12220,8.0
12221,10.5
12222,43.75
12223,8.75
12224,32.75
12225,4.25
12226,18.75
12227,38.5
12228,14.25
12229,7.0
12230,6.5
12231,13.5
12232,13.0
12233,32.75
12234,9.75
12235,21.25
12236,9.75
12237,25.0
12238,13.5
12239,15.0
12240,12.0
12241,10.25
12242,9.0
12243,39.5
12244,19.0
12245,2.0
12246,24.5
12247,10.5
12248,16.5
12249,11.25
12250,37.0
12251,14.5
12252,25.75
12253,53.5
12254,19.0
12255,11.5
12256,0.0
12257,30.75
12258,13.0
12259,25.5
12260,9.25
12261,40.25
12262,9.25
12263,7.0
12264,27.75
12265,24.0
12266,8.0
12267,39.25
12268,11.5
12269,14.75
12270,10.5
12271,14.25
12272,8.5
12273,25.5
12274,3.5
12275,29.25
12276,5.25
12277,40.5
12278,0.0
12279,12.25
12280,2.75
12281,22.25
12282,44.0
12283,50.5
12284,7.0
12285,20.25
12286,16.5
12287,16.75
12288,26.0
12289,12.75
12290,24.0
12291,13.25
12292,23.5
12293,4.0
12294,28.25
12295,43.25
12296,51.75
12297,6.25
12298,9.75
12299,26.75
12300,11.75
12301,2.75
12302,35.25
12303,35.0
12304,7.75
12305,44.25
12306,46.25
12307,36.5
12308,62.5
12309,43.25
12310,0.0
12311,32.25
12312,21.5
12313,10.0
12314,1.25
12315,4.75
12316,1.25
12317,37.5
12318,11.5
12319,27.25
12320,30.5
12321,31.0
12322,25.75
12323,13.25
12324,24.75
12325,13.0
12326,21.0
12327,28.0
12328,35.5
12329,45.0
12330,8.75
12331,48.25
12332,21.25
12333,48.25
12334,17.0
12335,2.5
12336,6.75
12337,44.25
12338,30.25
12339,28.5
12340,11.25
12341,26.25
12342,25.5
12343,11.0
12344,26.75
12345,15.75
12346,24.0
12347,16.0
12348,50.75
12349,11.75
12350,3.0
12351,20.25
12352,11.75
12353,11.25
12354,20.25
12355,25.75
12356,4.0
12357,17.75
12358,0.0
12359,27.75
12360,31.5
12361,22.25
12362,14.5
12363,5.5
12364,6.75
12365,14.0
12366,20.5
12367,43.75
12368,1.5
12369,7.5
12370,17.0
12371,16.5
12372,28.5
12373,17.0
12374,23.0
12375,47.75
12376,22.75
12377,4.5
12378,14.5
12379,6.25
12380,6.25
12381,6.0
12382,21.0
12383,25.5
12384,54.5
12385,22.75
12386,14.75
12387,22.5
12388,15.5
12389,51.5
12390,17.25
12391,31.25
12392,0.0
12393,13.25
12394,2.5
12395,31.5
12396,28.25
12397,12.5
12398,12.25
12399,19.0
12400,23.5
12401,4.75
12402,6.5
12403,25.5
12404,4.0
12405,42.75
12406,32.25
12407,21.0
12408,18.25
12409,6.0
12410,17.25
12411,0.0
12412,22.75
12413,58.5
12414,25.25
12415,9.5
12416,9.0
12417,22.5
12418,35.0
12419,51.0
12420,16.0
12421,9.25
12422,42.0
12423,39.5
12424,28.5
12425,39.0
12426,25.75
12427,14.5
12428,0.0
12429,9.75
12430,9.25
12431,9.5
12432,32.25
12433,27.0
12434,0.0
12435,9.75
12436,33.75
12437,75.5
12438,2.75
12439,24.75
12440,29.25
12441,7.25
12442,28.75
12443,5.5
12444,37.5
12445,29.5
12446,18.0
12447,16.25
12448,21.25
12449,6.25
12450,9.75
12451,3.25
12452,78.5
12453,12.25
12454,11.0
12455,12.75
12456,28.5
12457,14.25
12458,25.75
12459,58.75
12460,17.0
12461,11.25
12462,21.0
12463,4.75
12464,29.0
12465,17.5
12466,17.5
12467,3.5
12468,29.75
12469,25.25
12470,15.0
12471,24.25
12472,6.75
12473,34.5
12474,2.75
12475,0.75
12476,40.25
12477,3.0
12478,0.0
12479,8.75
12480,22.75
12481,23.75
12482,15.5
12483,48.25
12484,42.25
12485,21.75
12486,39.0
12487,40.5
12488,19.5
12489,25.25
12490,37.5
12491,18.5
12492,12.25
12493,31.5
12494,70.75
12495,19.5
12496,17.5
12497,26.75
12498,9.25
12499,20.5
12500,1.5
12501,7.25
12502,14.0
12503,26.25
12504,16.25
12505,30.75
12506,19.25
12507,36.75
12508,6.75
12509,19.25
12510,21.75
12511,33.5
12512,16.25
12513,42.25
12514,10.75
12515,30.75
12516,4.5
12517,36.25
12518,42.5
12519,31.0
12520,2.0
12521,53.75
12522,42.75
12523,13.25
12524,11.25
12525,20.0
12526,4.5
12527,40.25
12528,3.0
12529,3.25
12530,25.25
12531,14.25
12532,28.25
12533,34.5
12534,55.0
12535,2.5
12536,23.0
12537,48.75
12538,2.5
12539,28.25
12540,27.25
12541,6.0
12542,1.25
12543,60.75
12544,11.75
12545,30.25
12546,18.0
12547,34.0
12548,48.5
12549,41.75
12550,27.25
12551,28.75
12552,35.25
12553,41.0
12554,37.0
12555,24.75
12556,14.75
12557,40.75
12558,16.75
12559,23.75
12560,37.25
12561,15.25
12562,18.25
12563,29.75
12564,21.75
12565,21.25
12566,6.0
12567,22.25
12568,33.0
12569,16.0
12570,32.75
12571,13.0
12572,11.25
12573,10.25
12574,33.5
12575,58.0
12576,18.5
12577,16.25
12578,30.5
12579,12.5
12580,20.25
12581,16.75
12582,20.0
12583,22.25
12584,28.0
12585,30.25
12586,7.75
12587,25.0
12588,47.5
12589,19.25
12590,38.75
12591,21.5
12592,11.25
12593,0.0
12594,24.25
12595,0.0
12596,17.5
12597,39.0
12598,32.75
12599,53.25
12600,43.75
12601,25.25
12602,9.25
12603,14.25
12604,17.5
12605,39.75
12606,14.0
12607,35.75
12608,15.0
12609,36.5
12610,41.75
12611,27.0
12612,65.5
12613,45.5
12614,20.0
12615,23.5
12616,17.25
12617,4.5
12618,37.5
12619,9.0
12620,4.25
12621,14.5
12622,39.5
12623,11.75
12624,24.75
12625,0.0
12626,32.25
12627,41.5
12628,12.5
12629,2.25
12630,9.25
12631,24.0
12632,9.25
12633,32.0
12634,9.0
12635,16.25
12636,13.5
12637,11.5
12638,3.5
12639,58.25
12640,28.25
12641,0.75
12642,27.0
12643,15.0
12644,20.75
12645,9.5
12646,46.75
12647,30.0
12648,11.5
12649,10.75
12650,17.0
12651,38.5
12652,7.5
12653,30.5
12654,7.25
12655,67.75
12656,16.5
12657,27.0
12658,24.25
12659,52.25
12660,18.5
12661,2.0
12662,9.75
12663,7.0
12664,32.5
12665,8.5
12666,12.75
12667,21.5
12668,6.0
12669,5.75
12670,5.75
12671,6.5
12672,23.75
12673,53.5
12674,13.5
12675,5.5
12676,34.75
12677,26.25
12678,32.75
12679,20.5
12680,29.75
12681,6.5
12682,12.25
12683,8.25
12684,11.0
12685,18.75
12686,22.0
12687,29.75
12688,15.25
12689,46.75
12690,25.25
12691,11.75
12692,0.0
12693,48.75
12694,5.0
12695,15.5
12696,0.0
12697,26.75
12698,3.75
12699,24.0
12700,52.25
12701,12.75
12702,10.25
12703,38.5
12704,12.0
12705,4.5
12706,6.75
12707,16.5
12708,11.75
12709,13.0
12710,35.25
12711,21.25
12712,7.75
12713,14.0
12714,18.0
12715,7.75
12716,22.25
12717,11.75
12718,48.75
12719,6.25
12720,26.5
12721,12.0
12722,36.25
12723,23.75
12724,24.75
12725,4.0
12726,46.0
12727,75.0
12728,1.5
12729,30.0
12730,25.75
12731,26.25
12732,31.5
12733,73.75
12734,29.5
12735,23.5
12736,40.25
12737,13.0
12738,23.5
12739,12.25
12740,21.25
12741,37.75
12742,38.75
12743,9.5
12744,32.0
12745,6.5
12746,4.75
12747,17.5
12748,60.25
12749,3.75
12750,0.0
12751,33.0
12752,5.5
12753,12.75
12754,32.5
12755,0.0
12756,4.5
12757,23.0
12758,13.5
12759,21.75
12760,8.75
12761,3.75
12762,37.75
12763,46.5
12764,11.25
12765,45.75
12766,18.75
12767,45.5
12768,6.75
12769,14.25
12770,36.75
12771,7.25
12772,35.75
12773,39.5
12774,10.0
12775,37.5
12776,2.5
12777,15.5
12778,37.5
12779,18.0
12780,27.0
12781,-0.5
12782,12.75
12783,62.5
12784,2.75
12785,12.5
12786,37.5
12787,42.25
12788,16.5
12789,6.0
12790,33.5
12791,18.0
12792,29.0
12793,10.5
12794,26.0
12795,9.75
12796,31.0
12797,19.25
12798,14.0
12799,10.75
12800,10.25
12801,14.25
12802,30.0
12803,16.25
12804,17.25
12805,10.5
12806,18.25
12807,0.0
12808,5.5
12809,16.75
12810,10.0
12811,31.25
12812,72.0
12813,8.75
12814,9.5
12815,0.0
12816,24.0
12817,2.0
12818,10.25
12819,51.25
12820,47.25
12821,16.75
12822,22.0
12823,12.75
12824,20.5
12825,0.0
12826,30.25
12827,39.5
12828,17.5
12829,26.0
12830,9.25
12831,28.0
12832,16.75
12833,4.5
12834,0.75
12835,14.75
12836,13.25
12837,24.0
12838,41.75
12839,42.5
12840,31.75
12841,13.25
12842,44.5
12843,-0.5
12844,25.75
12845,25.75
12846,48.25
12847,9.0
12848,18.5
12849,13.0
12850,8.5
12851,15.75
12852,29.5
12853,0.0
12854,4.25
12855,19.75
12856,40.5
12857,26.25
12858,31.5
12859,16.75
12860,14.0
12861,34.5
12862,19.75
12863,19.0
12864,34.75
12865,6.75
12866,11.25
12867,31.75
12868,8.75
12869,20.25
12870,30.25
12871,23.75
12872,0.0
12873,20.25
12874,28.75
12875,27.75
12876,42.25
12877,39.5
12878,15.75
12879,5.75
12880,9.25
12881,12.5
12882,25.25
12883,25.75
12884,13.5
12885,23.75
12886,50.25
12887,6.0
12888,25.0
12889,23.25
12890,0.0
12891,17.0
12892,28.25
12893,17.25
12894,22.0
12895,16.0
12896,29.0
12897,21.5
12898,3.75
12899,18.0
12900,12.75
12901,29.0
12902,10.75
12903,14.25
12904,19.25
12905,5.0
12906,14.5
12907,26.25
12908,48.25
12909,21.75
12910,32.25
12911,35.75
12912,12.0
12913,15.75
12914,16.5
12915,25.25
12916,8.75
12917,2.75
12918,28.0
12919,17.75
12920,29.5
12921,44.75
12922,11.5
12923,37.75
12924,7.0
12925,1.5
12926,10.5
12927,25.25
12928,12.0
12929,29.0
12930,51.75
12931,36.0
12932,4.0
12933,6.75
12934,7.5
12935,21.0
12936,29.0
12937,20.75
12938,3.25
12939,7.75
12940,16.75
12941,27.75
12942,7.25
12943,28.75
12944,35.0
12945,20.75
12946,7.25
12947,25.5
12948,18.75
12949,18.75
12950,44.0
12951,14.5
12952,5.0
12953,24.0
12954,42.25
12955,0.0
12956,16.5
12957,7.0
12958,12.25
12959,43.0
12960,23.5
12961,24.75
12962,28.0
12963,9.25
12964,17.0
12965,58.0
12966,38.0
12967,64.25
12968,18.5
12969,58.5
12970,14.0
12971,52.0
12972,22.5
12973,26.5
12974,7.0
12975,12.5
12976,23.75
12977,25.75
12978,31.25
12979,23.75
12980,17.75
12981,20.25
12982,29.25
12983,5.75
12984,16.25
12985,6.5
12986,11.5
12987,15.0
12988,0.0
12989,33.5
12990,20.0
12991,18.0
12992,38.0
12993,20.5
12994,14.75
12995,19.0
12996,48.5
12997,13.25
12998,21.75
12999,24.0
13000,1.5
13001,36.75
13002,11.5
13003,8.25
13004,46.0
13005,11.25
13006,43.0
13007,56.0
13008,4.75
13009,44.25
13010,6.25
13011,17.25
13012,27.75
13013,15.5
13014,15.5
13015,38.0
13016,33.75
13017,18.25
13018,17.75
13019,0.0
13020,21.75
13021,14.5
13022,46.75
13023,4.75
13024,0.0
13025,13.75
13026,19.75
13027,8.0
13028,14.0
13029,38.5
13030,14.0
